"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"MO 3.4 GHz","3.4 GHz","4","0","OK2M","JN69UN","3599","17","3121","14","","13,3 %","0","0,0 %","50,0 %","0,0 %","S51ZO","369","0","PWR(W): 15","TRX: IC706MKIIG + XVRT","Ant: 110cm dish","ASL(m): 670","",
"MO 3.4 GHz","3.4 GHz","5","0","DM5D","JO61OC","2726","18","2726","18","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6SH","356","0","PWR(W): 15","TRX:","Ant: 3m Dish","ASL(m): 332","",
"MO 3.4 GHz","3.4 GHz","6","0","OK2C","JN99AJ","2696","13","2202","11","","18,3 %","0","0,0 %","72,7 %","0,0 %","DK0NA","472","0","PWR(W): 12","TRX: IC756Pro+trans","Ant: 120cm dish","ASL(m): 700","",
"MO 3.4 GHz","3.4 GHz","7","0","OK1KKL","JO70PO","2065","13","2065","13","","0,0 %","0","0,0 %","38,5 %","0,0 %","OM3RRC","264","0","PWR(W): 10","TRX: Home","Ant: Dish 120 cm","ASL(m): 744","",
"MO 3.4 GHz","3.4 GHz","8","0","DF0YY","JO62GD","1837","12","1790","11","","2,6 %","0","0,0 %","45,5 %","0,0 %","OK2M","299","0","PWR(W): 20","TRX:","Ant: 1,50 Dish","ASL(m):","",
"MO 3.4 GHz","3.4 GHz","9","0","DL4M","JO31QX","1526","8","1178","7","","22,8 %","2","15,1 %","14,3 %","0,0 %","OE5VRL","630","0","PWR(W): 0","TRX:","Ant: 1,5m Spiegel","ASL(m):","",
"MO 3.4 GHz","3.4 GHz","10","0","OM3RRC","JN99EH","938","7","938","7","","0,0 %","0","0,0 %","42,9 %","0,0 %","OE5VRL","315","0","PWR(W): 10","TRX: IC9700 + XVTR","Ant: 150cm dish","ASL(m): 1000","",
"MO 3.4 GHz","3.4 GHz","11","0","OK1KKD","JO60WD","956","11","759","9","","20,6 %","0","0,0 %","11,1 %","0,0 %","OK1UFL","133","0","PWR(W): 10","TRX: IC-705+xvrt","Ant: dish 0,6m","ASL(m): 513","",
"MO 3.4 GHz","3.4 GHz","12","0","OK2R","JN89JM","617","5","394","4","","36,1 %","0","0,0 %","75,0 %","0,0 %","OM3RRC","117","0","PWR(W): 5","TRX: IC706+XVRT","Ant: 24db FLAT","ASL(m): 700","",
"MO 3.4 GHz","3.4 GHz","13","0","OK2KOJ","JN89LE","337","4","337","4","","0,0 %","0","0,0 %","50,0 %","0,0 %","OM3RRC","104","0","PWR(W): 0.5","TRX:","Ant: 0.9m dish","ASL(m): 394","",
"MO 3.4 GHz","3.4 GHz","14","0","DR7B","JO61KB","292","5","292","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","119","0","PWR(W): 3","TRX:","Ant: BT20 WIMAX","ASL(m):","",
"MO 3.4 GHz","3.4 GHz","15","0","OK2KYZ","JN89XN","311","5","226","4","","27,3 %","0","0,0 %","50,0 %","0,0 %","OK2KOJ","84","0","PWR(W): 0,1","TRX: FT991A","Ant: Flat","ASL(m): 546","",
"MO 3.4 GHz","3.4 GHz","16","0","OE2M","JN67NT","112","1","112","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","OE5VRL","112","0","PWR(W): 5","TRX:","Ant: Patch","ASL(m): 1270","",
"MO 3.4 GHz","3.4 GHz","17","0","DR1T","JO50KQ","65","1","65","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","65","0","PWR(W): 2.5","TRX:","Ant: DD7MH 3 Band Ringfeed R23139, 0.8 m Offset Spiegel","ASL(m):","",
"MO 3.4 GHz","3.4 GHz","18","0","S59P","JN86AO","24","1","24","1","","0,0 %","0","0,0 %","100,0 %","0,0 %","S51ZO","24","0","PWR(W): 0.2","TRX: XVRT","Ant: 1,8 m","ASL(m): 301","",
"CHECKLOG 3.4 GHz","3.4 GHz","","0","9A2SB","JN95GM","","4","","3","","","","","","","DK0NA","744","0","PWR(W): 12","TRX: IC202+trv+SSPA","Ant: 2m dish","ASL(m): 92","",
"SO 5.7 GHz","5.7 GHz","1","0","OE5VRL","JN78DK","5733","19","5733","19","","0,0 %","2","8,3 %","42,1 %","0,0 %","IN3HOG","537","0","PWR(W): 35","TRX:","Ant: 3 m Parabol","ASL(m): 883","",
"SO 5.7 GHz","5.7 GHz","2","0","HA8V","KN06HT","2425","8","2425","8","","0,0 %","0","0,0 %","87,5 %","0,0 %","OE5VRL","508","0","PWR(W): 8","TRX:","Ant: 150cm dish","ASL(m): 85","",
"SO 5.7 GHz","5.7 GHz","3","0","S51ZO","JN86DR","2967","13","2378","11","","19,9 %","0","0,0 %","63,6 %","0,0 %","DK0NA","530","0","PWR(W): 4","TRX: IC-202s+DB6NT+DB6NT- PA","Ant: 1,8m DISH","ASL(m): 317","",
"SO 5.7 GHz","5.7 GHz","4","0","IV3AOL","JN65VP","1923","9","1923","9","","0,0 %","0","0,0 %","44,4 %","0,0 %","IQ1KW","529","0","PWR(W): 10","TRX: YAESU FT-817+transv KUHNE","Ant: Parabola 100 cm offset","ASL(m): 170","",
"SO 5.7 GHz","5.7 GHz","5","0","DH5YM","JO60OM","1331","10","1331","10","","0,0 %","1","0,9 %","60,0 %","0,0 %","OE5VRL","245","0","PWR(W): 5","TRX:","Ant: 60cm offset","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","6","0","I1KFH","JN45FG","1263","6","1263","6","","0,0 %","0","0,0 %","16,7 %","0,0 %","IV3AOL","418","0","PWR(W): 10","TRX: TRXV DB6NT HM","Ant: 1 MT OFFSET DISH","ASL(m): 120","",
"SO 5.7 GHz","5.7 GHz","7","0","HB9BAT/P","JN37SG","1171","5","1171","5","","0,0 %","2","6,0 %","40,0 %","0,0 %","OE5VRL","520","0","PWR(W): 5","TRX:","Ant: Flachstrahler","ASL(m): 1396","",
"SO 5.7 GHz","5.7 GHz","8","0","IK3COJ","JN65BN","1015","4","1015","4","","0,0 %","0","0,0 %","50,0 %","0,0 %","IQ1KW","400","0","PWR(W): 30","TRX: Transverter + PA + IC7300","Ant: dish 3,8 Mt.","ASL(m): 20","",
"SO 5.7 GHz","5.7 GHz","9","0","DL1HSF","JO61FR","1053","8","1006","7","","4,5 %","0","0,0 %","0,0 %","0,0 %","DL1SUZ","211","0","PWR(W): 5","TRX:","Ant: 120cm Dish","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","10","0","DL1SUZ","JO53UN","890","4","890","4","","0,0 %","0","0,0 %","75,0 %","0,0 %","DK0NA","357","0","PWR(W): 15","TRX:","Ant: 1,5m-Spiegel","ASL(m): 65","",
"SO 5.7 GHz","5.7 GHz","11","0","DK1KC/P","JN58QH","838","4","838","4","","0,0 %","0","0,0 %","50,0 %","0,0 %","DK0NA","228","0","PWR(W): 20","TRX:","Ant: 80cm Spiegel","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","12","0","IK3HAR","JN55RK","837","5","837","5","","0,0 %","0","0,0 %","20,0 %","0,0 %","IQ1KW","346","0","PWR(W): 30","TRX:","Ant: griglia","ASL(m): 210","",
"SO 5.7 GHz","5.7 GHz","13","0","DL3IAE","JN49DG","811","3","811","3","","0,0 %","1","11,6 %","0,0 %","0,0 %","OE5VRL","449","0","PWR(W): 20","TRX:","Ant: 65cm Offset Dish","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","14","0","DL5SE","JO50XL","700","7","700","7","","0,0 %","0","0,0 %","57,1 %","0,0 %","DF0YY","190","0","PWR(W): 27","TRX:","Ant: 65cm Dish","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","15","0","OK1DCI","JO70EB","712","7","631","6","","11,4 %","0","0,0 %","33,3 %","0,0 %","OK2C","274","0","PWR(W): 20","TRX: TMM255+transvertor","Ant: dish 1m","ASL(m): 315","",
"SO 5.7 GHz","5.7 GHz","16","0","SP6GWB","JO80JG","749","4","514","3","","31,4 %","0","0,0 %","33,3 %","0,0 %","OE5VRL","273","0","PWR(W): 5","TRX:","Ant: 0.55 offset dish","ASL(m): 1150","",
"SO 5.7 GHz","5.7 GHz","17","0","IZ3KSO","JN55VS","424","3","424","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","IN3HOG","222","0","PWR(W): 5","TRX: ELAD DUO","Ant: offset 80cm","ASL(m): 120","",
"SO 5.7 GHz","5.7 GHz","18","0","DM3F","JO60OM","389","3","389","3","","0,0 %","0","0,0 %","66,7 %","0,0 %","DF0YY","187","0","PWR(W): 8","TRX:","Ant: 90cm dish","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","19","0","IW3SPI","JN66OD","357","2","357","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","IN3HOG","270","0","PWR(W): 4","TRX: ICOM 706MKIIG + transverter","Ant: 1,30 mt dish","ASL(m): 165","",
"SO 5.7 GHz","5.7 GHz","20","0","DG0LFF","JO60OM","353","4","353","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL1HSF","145","0","PWR(W): 5","TRX:","Ant: Spiegel 0,6m","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","21","0","OK1FQK","JN79PP","432","4","351","3","","18,8 %","0","0,0 %","0,0 %","0,0 %","SP6GWB","128","0","PWR(W): 6","TRX: FT-817 + XVTR FPC + PA","Ant: D45","ASL(m): 710","",
"SO 5.7 GHz","5.7 GHz","22","0","DM2EUN","JO60IV","276","4","276","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL1HSF","95","0","PWR(W): 8","TRX:","Ant: Flat-Antenne0cm Spiegel","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","23","0","OK1UFL","JO70SQ","262","3","262","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1KKD","133","0","PWR(W): 3","TRX:","Ant: FLAT","ASL(m): 940","",
"SO 5.7 GHz","5.7 GHz","24","0","DL6GCK","JN47OR","260","3","260","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK1KC/P","174","0","PWR(W): 5","TRX:","Ant: Parabolspiegel 70cm","ASL(m): 455","",
"SO 5.7 GHz","5.7 GHz","25","0","DL5EBS","JO31NH","227","3","227","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","89","0","PWR(W): 6","TRX:","Ant: 2m Dish","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","25","0","DK5EZ","JO31NH","227","3","227","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","89","0","PWR(W): 0","TRX:","Ant: Parabolspgl. 200cm m.Breitbandfeed","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","27","0","HB9MDP","JN47OG","200","3","200","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","HB9BAT/P","126","0","PWR(W): 0.2","TRX:","Ant: 60cm Parabol","ASL(m): 1520","",
"SO 5.7 GHz","5.7 GHz","28","0","DJ6TA","JO30MS","173","3","173","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK5EZ","61","0","PWR(W): 5","TRX:","Ant: 1,2m-Parabol","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","29","0","IW1CKM","JN44HV","160","2","160","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","116","0","PWR(W): 24","TRX: IC 705 + TRV + Amply","Ant: Disco 50 cm","ASL(m): 12","",
"SO 5.7 GHz","5.7 GHz","30","0","OK1VM","JO60VR","151","2","151","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1DCI","85","0","PWR(W): 1","TRX: transvertor","Ant: 40 cm","ASL(m): 870","",
"SO 5.7 GHz","5.7 GHz","31","0","I1GPE","JN45AN","168","2","122","1","","27,4 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","122","0","PWR(W): 1","TRX: ZIF transceiver by S53MV","Ant: Horn 20 dB.","ASL(m): 440","",
"SO 5.7 GHz","5.7 GHz","32","0","DF4NR/P","JO40XJ","119","1","119","1","","0,0 %","0","0,0 %","100,0 %","0,0 %","DK0NA","119","0","PWR(W): 4","TRX:","Ant: Spiegel 1,3m","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","33","0","I1DDS","JN35WC","74","1","74","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","74","0","PWR(W): 5","TRX: Transv. home","Ant: Horn","ASL(m): 219","",
"SO 5.7 GHz","5.7 GHz","34","0","HB9ABN","JN47QK","58","2","58","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6GCK","35","0","PWR(W): 4","TRX:","Ant: Flachstrahler","ASL(m): 720","",
"SO 5.7 GHz","5.7 GHz","35","0","DH6ABE","JO31MF","51","1","51","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","DJ6TA","51","0","PWR(W): 6","TRX:","Ant: Dish 60cm","ASL(m):","",
"SO 5.7 GHz","5.7 GHz","36","0","LZ1ZB","KN12PO","29","1","29","1","","0,0 %","1","100,0 %","0,0 %","0,0 %","LZ5HP","29","0","PWR(W): 2","TRX:","Ant: 16xPATCH","ASL(m): 2000","",
"MO 5.7 GHz","5.7 GHz","1","0","IN3HOG","JN63DT","4819","15","4819","15","","0,0 %","3","8,4 %","40,0 %","0,0 %","OM3KII","698","0","PWR(W): 25","TRX: RTX ELAD DUO + TRANSVERTER H.M.","Ant: PARABOLA OFFSET 120 cm.","ASL(m): 1400","",
"MO 5.7 GHz","5.7 GHz","2","0","DK0NA","JO50TI","4835","19","4053","17","","16,2 %","2","1,9 %","41,2 %","0,0 %","S51ZO","530","0","PWR(W): 75","TRX:","Ant: 1.2m dish","ASL(m): 710","",
"MO 5.7 GHz","5.7 GHz","3","0","OK2M","JN69UN","3293","12","3293","12","","0,0 %","0","0,0 %","75,0 %","0,0 %","IN3HOG","649","0","PWR(W): 4","TRX: FDM-DUO+DB6NT+driver DG0VE+SSPA","Ant: 120cm dish","ASL(m): 670","",
"MO 5.7 GHz","5.7 GHz","4","0","OM3KII","JN88UU","2770","13","2770","13","","0,0 %","0","0,0 %","84,6 %","0,0 %","IN3HOG","698","0","PWR(W): 5","TRX:","Ant: 1,5m dish","ASL(m): 970","",
"MO 5.7 GHz","5.7 GHz","5","0","OK2C","JN99AJ","2202","11","2202","11","","0,0 %","0","0,0 %","81,8 %","0,0 %","DK0NA","472","0","PWR(W): 18","TRX: IC756Pro+trans","Ant: 90cm dish","ASL(m): 700","",
"MO 5.7 GHz","5.7 GHz","6","0","IQ1KW","JN34OP","2645","11","1899","9","","28,2 %","2","5,7 %","11,1 %","0,0 %","IV3AOL","529","0","PWR(W): 10","TRX: flex1500 + trv","Ant: disk 204cm","ASL(m): 1950","",
"MO 5.7 GHz","5.7 GHz","7","0","OK1KKL","JO70PO","1980","12","1728","11","","12,7 %","0","0,0 %","54,5 %","0,0 %","OM3RRC","264","0","PWR(W): 8","TRX: Home","Ant: Dish 120 CM","ASL(m): 744","",
"MO 5.7 GHz","5.7 GHz","8","0","OM3RRC","JN99EH","1692","10","1641","9","","3,0 %","0","0,0 %","88,9 %","0,0 %","9A1CMS","348","0","PWR(W): 5","TRX: IC9700 + XVTR","Ant: 80CM dish","ASL(m): 1000","",
"MO 5.7 GHz","5.7 GHz","9","0","HG7F","JN97KR","1339","7","1339","7","","0,0 %","0","0,0 %","100,0 %","0,0 %","9A2SB","247","0","PWR(W): 7","TRX:","Ant: 120cm dish","ASL(m): 40","",
"MO 5.7 GHz","5.7 GHz","10","0","9A1CMS","JN86DM","1541","7","1195","6","","22,5 %","0","0,0 %","66,7 %","0,0 %","OM3RRC","348","0","PWR(W): 5","TRX: IC-9700 + DB6NT","Ant: 90cm offset","ASL(m): 290","",
"MO 5.7 GHz","5.7 GHz","11","0","DF0YY","JO62GD","1458","8","1004","6","","31,1 %","0","0,0 %","66,7 %","0,0 %","DK0NA","210","0","PWR(W): 3","TRX:","Ant: 1,50 Dish","ASL(m):","",
"MO 5.7 GHz","5.7 GHz","12","0","OK2KOJ","JN89LE","550","5","550","5","","0,0 %","0","0,0 %","80,0 %","0,0 %","OE5VRL","213","0","PWR(W): 1","TRX:","Ant: 0.9m dish","ASL(m): 394","",
"MO 5.7 GHz","5.7 GHz","13","0","OE2M","JN67NT","415","2","415","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","303","0","PWR(W): 4","TRX:","Ant: Patch","ASL(m): 1270","",
"MO 5.7 GHz","5.7 GHz","14","0","OK1KKD","JO60WD","400","5","400","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1UFL","133","0","PWR(W): 3","TRX: IC-705+xvrt","Ant: dish 0.55m","ASL(m): 513","",
"MO 5.7 GHz","5.7 GHz","15","0","DL4M","JO31QX","231","3","231","3","","0,0 %","1","33,3 %","0,0 %","0,0 %","DG3EX","77","0","PWR(W): 0","TRX:","Ant: 1,5m Spiegel","ASL(m):","",
"MO 5.7 GHz","5.7 GHz","16","0","OK2KYZ","JN89XN","226","4","226","4","","0,0 %","0","0,0 %","75,0 %","0,0 %","OK2KOJ","84","0","PWR(W): 8","TRX: FT991A","Ant: 60cm dish","ASL(m): 546","",
"MO 5.7 GHz","5.7 GHz","17","0","OK2R","JN89JM","394","4","217","2","","44,9 %","0","0,0 %","100,0 %","0,0 %","OM3RRC","117","0","PWR(W): 5","TRX: IC706+XVRT","Ant: 60cm dish","ASL(m): 700","",
"MO 5.7 GHz","5.7 GHz","18","0","IU3KPJ","JN65DR","137","2","137","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","IV3AOL","117","0","PWR(W): 0,2","TRX: ELAD DUO + TRV","Ant: DIsco 100 cm","ASL(m): 30","",
"MO 5.7 GHz","5.7 GHz","19","0","S59P","JN86AO","46","2","46","2","","0,0 %","0","0,0 %","50,0 %","0,0 %","S51ZO","24","0","PWR(W): 1,5","TRX: XVRT","Ant: 1 m dish","ASL(m): 301","",
"CHECKLOG 5.7 GHz","5.7 GHz","","0","9A2SB","JN95GM","","5","","4","","","","","","","OE5VRL","458","0","PWR(W): 10","TRX: FT480R+trv+SSPA","Ant: 1 m dish LUA feed","ASL(m): 92","",
"SO 10 GHz","10 GHz","1","0","IK3GHY","JN65DM","16110","53","15706","52","","2,5 %","1","4,5 %","71,2 %","0,0 %","IK7UXW","711","0","PWR(W): 20","TRX:","Ant: 1.2mt offset","ASL(m): 2","",
"SO 10 GHz","10 GHz","2","0","OE5VRL","JN78DK","14065","46","12580","42","","10,6 %","1","0,4 %","71,4 %","0,0 %","ON4CJQ/P","732","0","PWR(W): 15","TRX:","Ant: 3 m Parabol","ASL(m): 883","",
"SO 10 GHz","10 GHz","3","0","OM3LQ","JN88RT","12591","50","12545","49","","0,4 %","0","0,0 %","81,6 %","0,0 %","IW3FQT/5","690","0","PWR(W): 5","TRX:","Ant: 95cm  dish","ASL(m): 622","",
"SO 10 GHz","10 GHz","4","0","I6XCK","JN63QO","14409","39","11945","33","","17,1 %","0","0,0 %","60,6 %","0,0 %","OK2A","757","0","PWR(W): 12","TRX: db6nt pa","Ant: 120 offest","ASL(m): 20","",
"SO 10 GHz","10 GHz","5","0","9A4QV","JN75BA","10235","38","10235","38","","0,0 %","1","2,9 %","65,8 %","0,0 %","OK2A","606","0","PWR(W): 5","TRX: X-verter FT-817nd","Ant: 60cm dish","ASL(m): 540","",
"SO 10 GHz","10 GHz","6","0","DL3MBG","JN67JX","8642","30","8183","29","","5,3 %","0","0,0 %","93,1 %","0,0 %","I6XCK","489","0","PWR(W): 0","TRX:","Ant: 120cm Spiegel","ASL(m):","",
"SO 10 GHz","10 GHz","7","0","S51ZO","JN86DR","8129","33","8129","33","","0,0 %","0","0,0 %","90,9 %","0,0 %","OK2A","483","0","PWR(W): 5","TRX: IS-202s+DB6NT+PADL2A","Ant: 1.8m Dish","ASL(m): 31","",
"SO 10 GHz","10 GHz","8","0","9A4M","JN85EI","8068","27","8068","27","","0,0 %","0","0,0 %","88,9 %","0,0 %","OK2A","621","0","PWR(W): 14","TRX:","Ant: 180cm dish","ASL(m): 406","",
"SO 10 GHz","10 GHz","9","0","S59GS","JN75NP","7866","30","7235","29","","8,0 %","0","0,0 %","75,9 %","0,0 %","OK2A","556","0","PWR(W): 5","TRX: TRiglaV","Ant: 125","ASL(m): 935","",
"SO 10 GHz","10 GHz","10","0","IK2MMB","JN45PQ","6114","23","5165","21","","15,5 %","0","0,0 %","42,9 %","0,0 %","I6XCK","398","0","PWR(W): 4","TRX:","Ant: DISCO 350CM IN RETE","ASL(m):","",
"SO 10 GHz","10 GHz","11","0","HA8V","KN06HT","5120","17","5120","17","","0,0 %","0","0,0 %","94,1 %","0,0 %","OE5VRL","508","0","PWR(W): 8","TRX:","Ant: 143cm dish","ASL(m): 85","",
"SO 10 GHz","10 GHz","12","0","IK3HAR","JN55RK","5010","26","5010","26","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3LQ","589","0","PWR(W): 6","TRX:","Ant: disco 120","ASL(m): 210","",
"SO 10 GHz","10 GHz","13","0","OM1GX","JN88LK","4363","20","4063","19","","6,9 %","0","0,0 %","89,5 %","0,0 %","IN3HOG","628","0","PWR(W): 5","TRX: TS790+DB6NT transv.","Ant: 80cm offset","ASL(m): 140","",
"SO 10 GHz","10 GHz","14","0","IV3AOL","JN65VP","3735","19","3735","19","","0,0 %","0","0,0 %","15,8 %","0,0 %","IQ1KW","529","0","PWR(W): 2","TRX: YAESU FT-817+transv Kuhne+Amp 2w","Ant: parabola 1m offset","ASL(m): 170","",
"SO 10 GHz","10 GHz","15","0","IW3FQT/5","JN54QF","4064","14","3545","13","","12,8 %","0","0,0 %","0,0 %","0,0 %","OM3KII","707","0","PWR(W): 4","TRX: 705+TRV","Ant: Disco 80cm","ASL(m): 800","",
"SO 10 GHz","10 GHz","16","0","DL1EMY/P","JO31HD","3526","20","3163","19","","10,3 %","0","0,0 %","36,8 %","0,0 %","OE5VRL","627","0","PWR(W): 8","TRX:","Ant: 65cm Offset","ASL(m):","",
"SO 10 GHz","10 GHz","17","0","HB9BAT/P","JN37SG","2972","15","2972","15","","0,0 %","7","31,1 %","20,0 %","0,0 %","OE5VRL","520","0","PWR(W): 2","TRX:","Ant: 40 cm Parabol","ASL(m): 1396","",
"SO 10 GHz","10 GHz","18","0","DL1DUR","JO70JW","2951","20","2951","20","","0,0 %","0","0,0 %","5,0 %","0,0 %","DL6NAA","226","0","PWR(W): 0","TRX:","Ant: 70cm-Dish","ASL(m):","",
"SO 10 GHz","10 GHz","19","0","OK1YA","JN79IO","3158","11","2929","10","","7,3 %","0","0,0 %","70,0 %","0,0 %","IN3HOG","670","0","PWR(W): 7","TRX:","Ant: 115 cm dish","ASL(m): 714","",
"SO 10 GHz","10 GHz","20","0","DK1KC/P","JN58QH","2836","12","2836","12","","0,0 %","0","0,0 %","75,0 %","0,0 %","IN3HOG","506","0","PWR(W): 8","TRX:","Ant: 1m Offset-Spiegel","ASL(m):","",
"SO 10 GHz","10 GHz","21","0","DM4SWL/P","JO61MH","2736","22","2736","22","","0,0 %","0","0,0 %","18,2 %","0,0 %","OK2M","201","0","PWR(W): 2","TRX:","Ant: Spiegel  66 cm","ASL(m):","",
"SO 10 GHz","10 GHz","22","0","IZ5IOS","JN53LM","2467","10","2467","10","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","325","0","PWR(W): 8","TRX: ft817","Ant: disco","ASL(m):","",
"SO 10 GHz","10 GHz","23","0","IT9LTA/I0","JN61EV","2313","8","2313","8","","0,0 %","0","0,0 %","50,0 %","0,0 %","IK2MMB","489","0","PWR(W): 2","TRX: ft-817 + TRV","Ant: 80cm offset dish","ASL(m): 90","",
"SO 10 GHz","10 GHz","24","0","ON4KHG","JO10XO","2281","10","2281","10","","0,0 %","2","12,1 %","30,0 %","0,0 %","DK0NA","543","0","PWR(W): 2","TRX:","Ant: 48cm Prime Focus Dish","ASL(m): 118","",
"SO 10 GHz","10 GHz","25","0","DL1DSR/P","JO61MH","2546","21","2215","19","","13,0 %","0","0,0 %","10,5 %","0,0 %","DL5AAJ/P","184","0","PWR(W): 2","TRX:","Ant: Pa-66","ASL(m):","",
"SO 10 GHz","10 GHz","26","0","DL2KCK","JO31OA","2164","12","2164","12","","0,0 %","0","0,0 %","58,3 %","0,0 %","OK2A","400","0","PWR(W): 20","TRX:","Ant: 48cm Procom Dish","ASL(m):","",
"SO 10 GHz","10 GHz","27","0","I5WBE","JN53LM","2467","10","2142","9","","13,2 %","0","0,0 %","0,0 %","0,0 %","9A4QV","303","0","PWR(W): 3","TRX: TRSV","Ant: 40cm DISH OFFSET","ASL(m):","",
"SO 10 GHz","10 GHz","28","0","S50J","JN65VO","2089","12","2089","12","","0,0 %","0","0,0 %","58,3 %","0,0 %","IQ1KW","528","0","PWR(W): 4","TRX:","Ant: 0,6 dish","ASL(m): 150m","",
"SO 10 GHz","10 GHz","29","0","I1KFH","JN45FG","2390","9","1957","8","","18,1 %","0","0,0 %","25,0 %","0,0 %","9A4QV","446","0","PWR(W): 6","TRX: TRXV DB6NT HM","Ant: 1 MT OFFSET DISH","ASL(m): 120","",
"SO 10 GHz","10 GHz","30","0","DL3IAE","JN49DG","2334","7","1885","6","","19,2 %","0","0,0 %","66,7 %","0,0 %","IU4MES","600","0","PWR(W): 20","TRX:","Ant: 65cm Offset Dish","ASL(m):","",
"SO 10 GHz","10 GHz","31","0","SP6GWB","JO80JG","2214","11","1827","10","","17,5 %","0","0,0 %","70,0 %","0,0 %","DK0NA","367","0","PWR(W): 8","TRX:","Ant: 55 cm offset gregorian system","ASL(m): 1150","",
"SO 10 GHz","10 GHz","32","0","I4UJB","JN64CF","1905","11","1730","10","","9,2 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","400","0","PWR(W): 8","TRX: pa 8w","Ant: disk 1.0","ASL(m): 24","",
"SO 10 GHz","10 GHz","33","0","DL7UDA","JO62VO","1885","12","1576","10","","16,4 %","0","0,0 %","0,0 %","0,0 %","DK0NA","292","0","PWR(W): 10","TRX:","Ant: 0,6m offset","ASL(m):","",
"SO 10 GHz","10 GHz","34","0","DL2DRG","JO70IT","2041","18","1558","15","","23,7 %","0","0,0 %","13,3 %","0,0 %","DC7QH","216","0","PWR(W): 8","TRX:","Ant: 45 cm dish","ASL(m):","",
"SO 10 GHz","10 GHz","35","0","DL5SE","JO50XL","1553","14","1522","13","","2,0 %","0","0,0 %","61,5 %","0,0 %","DL3MBG","285","0","PWR(W): 6","TRX:","Ant: 40cm Dish Homemade","ASL(m):","",
"SO 10 GHz","10 GHz","36","0","OM3CQF","JN88RT","2615","15","1508","11","","42,3 %","1","5,8 %","90,9 %","0,0 %","OK2A","380","0","PWR(W): 1","TRX: BMT-226+Transv.","Ant: 93cm Dish","ASL(m): 622","",
"SO 10 GHz","10 GHz","37","0","DK4VW","JO40IT","1490","6","1490","6","","0,0 %","0","0,0 %","66,7 %","0,0 %","DL3MBG","432","0","PWR(W): 3","TRX:","Ant: 80cm Offset","ASL(m):","",
"SO 10 GHz","10 GHz","38","0","PA0T","JO33JC","1400","8","1400","8","","0,0 %","1","1,6 %","87,5 %","0,0 %","ON4CJQ/P","275","0","PWR(W): 10","TRX:","Ant: 0,6m dish","ASL(m):","",
"SO 10 GHz","10 GHz","39","0","DL1HSF","JO61FR","1564","12","1308","10","","16,4 %","0","0,0 %","0,0 %","0,0 %","OK2M","257","0","PWR(W): 2","TRX:","Ant: 120cm Dish","ASL(m):","",
"SO 10 GHz","10 GHz","40","0","ON4CJQ/P","JO20KW","2475","8","1137","5","","54,1 %","1","26,3 %","20,0 %","0,0 %","G4ZTR","299","0","PWR(W): 10","TRX: FT-817, transv+ampli","Ant: 85cm offset dish","ASL(m): 78","",
